media_id;concept_name;concept_value;date(GMT);image_url;short_url;
1177036808069794686;tree;0.9861493;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;nature;0.9840114;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;fall;0.9706572;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;wood;0.9692352;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;outdoors;0.96524286;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;landscape;0.9597828;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;park;0.9589968;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;girl;0.9479325;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;grass;0.93467176;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
1177036808069794686;people;0.93330365;2016-02-03 21:09:03;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e35/12534653_1506662496306654_856107802_n.jpg;https://instagram.com/p/BBVrL2gj0t-;
