media_id;concept_name;concept_value;date(GMT);image_url;short_url;
1044740652053514459;sky;0.98512715;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;travel;0.9672183;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;cloud;0.963466;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;nature;0.9602285;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;business;0.9471873;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;sunset;0.93591106;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;people;0.9311439;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;summer;0.92922425;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;landscape;0.92761064;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;water;0.9253639;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;city;0.9026423;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;sun;0.90160793;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
1044740652053514459;sight;0.89091897;2015-08-05 08:20:12;https://scontent-sea1-1.cdninstagram.com/t51.2885-15/e15/11820556_145043099165047_1640348847_n.jpg;https://instagram.com/p/5_qhZ4D0jb;
